Start,1
"[2, 14, 17, 19, 23]",̎
"[-5, 7, 19, 22, 25]",̏
"[0, 12, 18, 27, 33]",̐
"[0, 12, 21, 29, 36]",̑
"[0, 12, 21, 29, 33]",̒
"[2, 14, 17, 23, 29]",̓
"[5, 17, 21, 28]",̔
"[-7, 5, 21, 26]",̕
"[-8, 4, 20, 23, 28]",̖
"[5, 17, 19, 23, 26]",̗
"[-3, 9, 21, 24]",̘
"[-5, 7, 17, 23, 33]",̙
"[-3, 9, 16, 24, 31]",̚
"[2, 14, 18, 24, 36]",̛
"[3, 15, 21, 24, 30]",̜
"[-5, 0, 12, 16, 24]",̝
"[0, 12, 21, 29]",̞
"[-5, 0, 7, 12, 16, 17, 24]",̟
"[-5, 0, 7, 12, 16, 17, 23, 24, 26]",̠
"[-5, 0, 12, 16, 23, 24, 26]",̡
"[0, 12, 16, 19, 28, 31]",̢
"[0, 12, 16, 20, 28, 32]",̣
"[0, 12, 16, 21, 28, 33]",̤
"[0, 7, 12, 16, 24, 28]",̥
"[4, 7, 12, 19, 24, 31]",̦
"[3, 9, 12, 18, 24, 30]",̧
"[2, 9, 12, 17, 24, 29]",̨
"[7, 11, 14, 17, 26, 29]",̩
"[7, 11, 17, 26, 29, 38]",̪
"[7, 12, 17, 24, 29, 36]",̫
"[7, 14, 17, 23, 29, 35]",̬
"[7, 11, 17, 19, 29, 31]",̭
"[7, 11, 17, 21, 29, 33]",̮
"[7, 9, 17, 24, 29, 36]",̯
"[0, 12, 19, 28, 31, 40]",̰
"[0, 10, 19, 28, 31, 40]",̱
"[0, 10, 16, 24, 28, 36]",̲
"[0, 10, 17, 26, 29, 38]",̳
"[5, 9, 17, 26, 29, 38]",̴
"[5, 9, 17, 24, 29, 36]",̵
"[6, 9, 15, 24, 27, 36]",̶
"[6, 9, 15, 27]",̷
"[6, 12, 15, 27]",̸
"[7, 12, 16, 19, 28, 31]",̹
"[7, 9, 17, 21, 29, 33]",̺
"[7, 17, 24, 29, 36]",̻
"[0, 7, 16, 24, 28, 36]",̼
"[-5, 7, 19, 23, 24, 26, 28]",̽
"[-5, 7, 19]",̾
"[7, 19, 26, 29]",̿
"[-5, 7, 23, 29, 33]",̀
"[2, 14, 19, 26, 29]",́
"[4, 16, 24, 28]",͂
"[5, 17, 23, 29, 35]",̓
"[0, 12, 24, 26]",̈́
"[5, 17, 23, 29]",ͅ
"[0, 12, 19, 26, 28, 29, 31]",͆
"[-5, 7, 19, 24, 26, 28, 29]",͇
"[26, 29]",͈
"[5, 17, 29, 36]",͉
"[0, 12, 17, 24]",͊
"[0, 19]",͋
"[-3, 9, 16, 24, 36]",͌
"[0, 12, 19, 24, 29]",͍
"[2, 14, 17, 21, 29]",͎
"[-1, 11, 19, 26, 38]",͏
"[0, 12, 19, 28, 38]",͐
"[2, 14, 19, 26, 35]",͑
"[5, 19, 23, 31]",͒
"[19, 23, 31]",͓
"[4, 16, 19, 28, 31]",͔
"[0, 12]",͕
"[10, 14, 17]",͖
"[9, 12, 17]",͗
"[7, 10, 14, 19]",͘
"[7, 10, 16, 19]",͙
"[5, 12, 17, 19]",͚
"[2, 5, 17, 22]",͛
"[2, 5, 14, 21]",͜
"[-5, 10, 14, 22]",͝
"[-3, 12, 17, 21]",͞
"[-3, 12, 17]",͟
"[-2, 14, 17, 19]",͠
"[0, 10, 16, 19]",͡
"[5, 9, 17]",͢
"[2, 9, 17]",ͣ
"[2, 9, 17, 21]",ͤ
"[-2, 5, 14, 26]",ͥ
"[0, 12, 16, 22]",ͦ
"[2, 12, 21]",ͧ
"[4, 10, 12, 19]",ͨ
"[-2, 4, 12]",ͩ
"[-3, 5, 12, 17]",ͪ
"[-2, 2, 10, 19]",ͫ
"[-2, 4, 10, 19]",ͬ
"[2, 5, 10, 17]",ͭ
"[2, 5, 12]",ͮ
"[0, 12, 17, 19]",ͯ
"[5, 17, 19, 24, 31]",Ͱ
"[5, 17, 19, 24, 35]",ͱ
"[5, 17, 21, 24, 36]",Ͳ
"[-7, 5, 24]",ͳ
"[-7, 5, 21, 24, 36]",ʹ
"[5, 17, 21, 26, 29, 31]",͵
"[0, 12, 19, 28, 31, 36]",Ͷ
"[0, 12, 24, 28, 40]",ͷ
"[-5, 7, 23, 29, 38]",͸
"[4, 16, 24, 32, 36]",͹
"[5, 17, 21, 33, 36]",ͺ
"[4, 16, 23, 32, 40]",ͻ
"[9, 21, 28, 31, 33]",ͼ
"[10, 22, 24, 31, 40]",ͽ
"[9, 21, 24, 29, 33]",;
"[7, 19, 23, 29, 40]",Ϳ
"[12, 16, 19, 24]",΀
"[9, 16, 21, 24]",΁
"[11, 19, 24, 28]",΂
"[9, 21, 24, 28]",΃
"[9, 21, 24, 29]",΄
"[4, 19, 24, 31]",΅
"[4, 19, 24, 28]",Ά
"[5, 19, 24, 28]",·
"[7, 17, 23, 26]",Έ
"[11, 14, 19]",Ή
"[9, 12, 16, 24]",Ί
"[7, 16, 21, 24]",΋
"[5, 14, 21, 26]",Ό
"[4, 11, 21, 28]",΍
"[4, 11, 20, 28]",Ύ
"[9, 12, 21, 28]",Ώ
"[9, 12, 21, 29]",ΐ
"[5, 12, 21, 28]",Α
"[12, 17, 24]",Β
"[12, 16, 24]",Γ
"[14, 19, 24, 29]",Δ
"[16, 19, 31]",Ε
"[12, 19, 22, 28]",Ζ
"[13, 16, 21, 31]",Η
"[14, 17, 21, 29]",Θ
"[14, 17, 21, 28]",Ι
"[14, 17, 21, 26]",Κ
"[12, 16, 21, 26]",Λ
"[11, 14, 19, 29]",Μ
"[12, 16, 19, 28]",Ν
"[14, 17, 19, 26]",Ξ
"[16, 19, 24]",Ο
"[14, 17, 19, 24]",Π
"[12, 16, 21, 28]",Ρ
"[2, 12, 17, 24]",΢
"[11, 19, 28]",Σ
"[7, 19, 23, 28]",Τ
"[5, 21, 24, 29]",Υ
"[0, 16, 24]",Φ
"[-2, 14, 17, 22]",Χ
"[-2, 10, 14, 19]",Ψ
"[0, 9, 12, 17]",Ω
"[7, 10, 16, 24]",Ϊ
"[9, 12, 17, 24]",Ϋ
"[-2, 10, 17, 26]",ά
"[-3, 5, 12, 21]",έ
"[-7, 5, 9, 17]",ή
"[-2, 5, 14, 17]",ί
"[0, 5, 12, 19]",ΰ
"[0, 4, 10, 19]",α
"[-3, 9, 19, 25, 29]",β
"[-3, 9, 19, 25, 28]",γ
"[-10, 2, 14, 17, 26]",δ
"[-10, 2, 14, 17, 24]",ε
"[-5, 7, 14, 17, 23]",ζ
"[-5, 7, 19, 28]",η
"[0, 12, 18, 21, 28]",θ
"[-1, 11, 19, 23, 28]",ι
"[-1, 11, 16, 23, 31]",κ
"[-1, 11, 15, 21, 31]",λ
"[-1, 11, 15, 21, 30]",μ
"[-8, 4, 16, 19, 28]",ν
"[3, 15, 21, 24, 31]",ξ
"[2, 14, 18, 24, 35]",ο
"[-10, 2, 18, 24, 33]",π
"[-8, 4, 16]",ρ
"[-12, 0, 12, 19, 28]",ς
"[-13, -1, 14, 19, 26]",σ
"[-8, 4, 11, 19]",τ
"[-12, 0, 9, 16, 24]",υ
"[-12, 0, 12, 16, 21]",φ
"[-10, 2, 11, 14, 19]",χ
"[-10, 2, 9, 14, 18]",ψ
"[-17, -5, 7, 11, 14, 19]",ω
"[-8, 4, 12, 19, 24]",ϊ
"[-10, 2, 17, 21]",ϋ
"[-10, 2, 17, 23]",ό
"[-10, 2, 14, 17, 23]",ύ
"[-7, 5, 14, 21, 26]",ώ
"[-5, 7, 12, 19, 28]",Ϗ
"[-17, -5, 7, 11, 17, 26]",ϐ
"[-12, 0, 7, 12, 16, 24]",ϑ
"[-7, 5, 9, 17, 24]",ϒ
"[-12, 0, 7, 16, 24]",ϓ
"[5, 7, 11, 21]",ϔ
"[-5, 4, 12, 19]",ϕ
"[-5, 4, 12]",ϖ
"[-1, 7, 14, 19]",ϗ
"[-3, 7, 16, 24]",Ϙ
"[-3, 7, 14, 23]",ϙ
"[2, 6, 12, 21]",Ϛ
"[2, 6, 14, 23]",ϛ
"[-5, 5, 11, 19]",Ϝ
"[0, 9, 17, 24]",ϝ
"[0, 10, 16, 24]",Ϟ
"[5, 9, 12, 16]",ϟ
"[5, 9, 12, 14]",Ϡ
"[4, 7, 12, 21]",ϡ
"[-3, 6, 12, 23]",Ϣ
"[-3, 6, 12, 24]",ϣ
"[-7, 9, 12, 17]",Ϥ
"[-5, 7, 12, 14]",ϥ
"[0, 5, 11, 14]",Ϧ
"[-3, 6, 12, 14]",ϧ
"[0, 2, 9, 18]",Ϩ
"[0, 4, 9, 16]",ϩ
"[0, 6, 9, 14]",Ϫ
"[-1, 7, 19]",ϫ
"[-1, 2, 7, 19]",Ϭ
"[4, 7, 11]",ϭ
"[2, 7, 11, 14]",Ϯ
"[-10, 6, 12, 16]",ϯ
"[-10, 6, 11, 14]",ϰ
"[-10, 6, 9, 12]",ϱ
"[-5, 7, 11]",ϲ
"[-5, 7]",ϳ
"[-1, 2, 7, 14]",ϴ
"[2, 7, 14, 19]",ϵ
"[-7, 5, 9, 21]",϶
"[2, 7, 12, 17]",Ϸ
"[5, 9, 12]",ϸ
"[2, 5, 12, 17]",Ϲ
"[0, 12, 17, 26]",Ϻ
"[5, 12, 21, 26]",ϻ
"[7, 17, 19, 26]",ϼ
"[0, 16, 19, 24]",Ͻ
"[5, 12, 21, 24]",Ͼ
"[5, 12, 19, 23]",Ͽ
"[2, 14, 18, 26, 36]",Ѐ
"[2, 14, 18, 26, 35]",Ё
"[-5, 7, 23, 29, 31]",Ђ
"[0, 21, 24, 29]",Ѓ
"[2, 14, 19, 24, 29]",Є
"[-5, 7, 19, 23, 33]",Ѕ
"[0, 12, 19, 23, 28]",І
"[0, 12, 19, 21, 28]",Ї
"[0, 4, 12, 16, 19, 28, 36]",Ј
"[4, 16, 19, 28, 36]",Љ
"[2, 7, 14, 19, 28, 29, 35, 36]",Њ
"[5, 17, 19, 23, 33]",Ћ
"[4, 5, 16, 17, 19, 21, 24, 26]",Ќ
"[5, 17, 21, 24, 26]",Ѝ
"[4, 16, 21, 24, 28]",Ў
"[2, 4, 14, 16, 21, 24, 26, 28, 29]",Џ
"[0, 4, 12, 16, 19, 24, 28, 31, 36]",А
"[4, 7, 16, 19, 28, 36]",Б
"[4, 5, 16, 17, 21, 24, 26, 28]",В
"[2, 14, 19, 21, 24, 26, 28, 29]",Г
"[-5, 7, 17, 19, 23, 26, 29]",Д
"[12, 21, 24, 29]",Е
[-5],Ж
"[-7, 5, 12, 17, 20, 24]",З
"[-7, 5, 17, 20, 24, 29]",И
"[-9, 3, 15, 19, 22, 27, 31]",Й
"[-4, 8, 15, 20, 24, 27, 32]",К
"[3, 15, 22, 25, 31]",Л
"[5, 17, 20, 24, 29]",М
"[1, 13, 17, 22, 29]",Н
"[-2, 10, 22, 25, 29]",О
"[1, 13, 20, 25, 29]",П
"[-2, 10, 22, 25, 31]",Р
"[-7, 5, 20, 24, 32]",С
"[5, 17, 24, 32]",Т
"[5, 17, 24, 34]",У
"[3, 15, 19, 24, 31]",Ф
"[3, 15, 19, 24, 36]",Х
"[1, 13, 17, 29, 34]",Ц
"[0, 12, 17, 24, 32]",Ч
"[-2, 10, 19, 25, 31]",Ш
"[-1, 11, 17, 26, 29]",Щ
"[0, 12, 21, 24]",Ъ
"[0, 12, 19, 22, 24]",Ы
"[5, 17, 19, 21, 22, 24]",Ь
"[-7, 5, 24, 33]",Э
"[-7, 5, 12, 24, 33]",Ю
"[-7, 5, 12, 14, 22, 31]",Я
"[-7, 5, 14, 22, 31]",а
"[-7, 5, 22, 31]",б
"[-7, 5, 16, 22, 31]",в
"[-7, 5, 16, 17, 21, 29]",г
"[-7, 5, 17, 21, 29]",д
"[-2, 10, 17, 26, 29]",е
"[2, 14, 17, 22, 26]",ж
"[2, 14, 17, 22, 31]",з
"[2, 22, 31]",и
"[0, 12, 16, 24, 33]",й
"[-2, 0, 10, 12, 16, 17, 24, 26, 33, 34]",к
"[-2, 10, 17, 26, 34]",л
"[-2, 10, 34]",м
"[-2, 10, 19, 28, 34]",н
"[5, 17, 19, 21, 28, 29, 33]",о
"[5, 17, 21, 29, 33]",п
"[5, 17, 22, 29, 31]",р
"[0, 12, 22, 24, 28, 31]",с
"[2, 14, 17, 24, 31]",т
"[4, 16, 19, 24, 34]",у
"[4, 16, 19, 26, 33]",ф
"[6, 18, 21, 26, 38]",х
"[18, 21, 26, 38]",ц
"[6, 18, 21, 26, 36]",ч
"[7, 19, 26, 34]",ш
"[-2, 10, 22, 31]",щ
"[-2, 10, 22, 28, 31]",ъ
"[0, 12, 21, 28, 29]",ы
"[0, 12, 22, 28, 36]",ь
"[0, 12, 22, 24, 28]",э
"[0, 12, 22]",ю
"[-7, 0, 5, 12, 21, 22, 24, 29]",я
"[-4, 8, 15, 20, 24, 27]",ѐ
"[0, 12, 19, 21, 22, 24]",ё
"[-7, 5, 12, 17, 24, 33]",ђ
"[-7, 5, 14, 16, 22, 31]",ѓ
"[0, 2, 12, 16, 24, 33]",є
"[-2, 10, 17, 34]",ѕ
"[-2, 10, 17, 19, 28, 34]",і
"[5, 17, 21, 22, 29, 31, 33]",ї
"[2, 24, 31]",ј
"[4, 24, 34]",љ
"[4, 26, 33]",њ
"[-7, 0, 5, 12, 21, 22, 24, 28, 29]",ћ
"[0, 2, 12, 16, 22, 24, 31, 33]",ќ
"[-2, 10, 19, 26, 28, 34]",ѝ
"[5, 17, 29, 31]",ў
"[0, 24, 31]",џ
"[6, 18, 21]",Ѡ
"[6, 26, 36]",ѡ
"[-2, 10, 22, 26, 28, 31]",Ѣ
"[-4, 8, 15, 24, 27, 32]",ѣ
"[0, 12, 19, 24]",Ѥ
"[5, 17, 19, 21, 24]",ѥ
"[-2, 10, 19, 34]",Ѧ
"[5, 17, 19, 21, 29, 33]",ѧ
"[0, 12, 22, 24, 28, 36]",Ѩ
"[2, 14, 17, 23]",ѩ
"[5, 9, 14, 26]",Ѫ
"[7, 12, 17, 21]",ѫ
"[8, 14, 17, 23]",Ѭ
"[2, 9, 18, 24]",ѭ
"[0, 14, 18, 21]",Ѯ
"[-1, 14, 19, 26]",ѯ
"[4, 7, 19, 23]",Ѱ
"[0, 12, 16, 23]",ѱ
"[2, 7, 17, 24]",Ѳ
"[2, 7, 17, 23]",ѳ
"[2, 9, 17, 23]",Ѵ
"[2, 11, 17, 21]",ѵ
"[6, 15, 21, 24]",Ѷ
"[8, 14, 23, 29]",ѷ
"[9, 12, 24, 29]",Ѹ
"[9, 12, 24, 28]",ѹ
[4],Ѻ
[-1],ѻ
[9],Ѽ
"[-8, 4, 12, 19, 28]",ѽ
"[-10, 2, 14, 17, 29]",Ѿ
"[-10, 2, 14, 21, 29]",ѿ
"[2, 14, 17, 19]",Ҁ
"[-1, 11, 14, 19]",ҁ
"[-3, 9, 12, 18, 26]",҂
"[-10, 2, 9, 21, 29]",҃
"[-10, 2, 11, 21, 29]",҄
"[-10, 2, 13, 19, 28]",҅
"[-10, 2, 14, 18, 24]",҆
"[-5, 7, 12, 18, 21]",҇
"[-7, 5, 11, 19]",҈
"[-7, 5, 12, 19, 21]",҉
"[-3, 9, 12, 17, 24]",Ҋ
"[-5, 7, 12, 16, 28]",ҋ
"[-2, 10, 16, 24]",Ҍ
"[-3, 9, 17, 24, 29]",ҍ
"[-5, 7, 16, 22, 24]",Ҏ
"[2, 14, 24, 29, 36]",ҏ
"[2, 14, 24, 28, 36]",Ґ
"[2, 24, 28, 36]",ґ
"[4, 16, 24, 31, 34]",Ғ
"[-3, 9, 24, 29, 33]",ғ
"[-2, 10, 26, 31]",Ҕ
"[-2, 10, 26, 29]",ҕ
"[0, 12, 22, 28, 31]",Җ
"[-5, 7, 22, 29]",җ
"[-2, 0, 10, 12, 16, 24]",Ҙ
"[16, 24]",ҙ
"[0, 2, 12, 14, 24, 28, 36]",Қ
"[14, 24, 28, 36]",қ
"[24, 28, 36]",Ҝ
"[-2, 10, 21, 22, 26, 29, 31]",ҝ
"[10, 22]",Ҟ
"[-2, 10, 21, 26, 29]",ҟ
"[-2, 0, 10, 12, 19, 21, 24, 26, 28, 29]",Ҡ
"[5, 17, 22, 24, 31]",ҡ
"[5, 17, 22, 24, 29, 31, 33]",Ң
"[5, 17, 22, 31]",ң
"[5, 17, 21, 22, 29, 31]",Ҥ
"[7, 19, 24, 28, 34]",ҥ
"[9, 21, 24, 29, 36]",Ҧ
"[10, 22, 26, 31, 34]",ҧ
"[12, 24, 29, 33]",Ҩ
"[-2, 16, 24]",ҩ
"[-2, 10, 26]",Ҫ
"[0, 12, 19, 21, 24, 28, 29]",ҫ
"[0, 12, 24, 29]",Ҭ
"[10, 22, 26, 31]",ҭ
"[-2, 26, 29]",Ү
"[5, 17, 21, 22, 24, 29, 31]",ү
"[5, 17, 22, 29, 31, 33]",Ұ
"[10, 16, 24]",ұ
"[-3, 9, 10, 17, 24, 29]",Ҳ
"[5, 17, 21, 22, 24, 31]",ҳ
"[-3, -2, 9, 10, 17, 24, 29]",Ҵ
"[2, 14]",ҵ
"[-2, 0, 12, 19, 24, 26, 28, 29]",Ҷ
"[17, 22, 31]",ҷ
"[2, 12, 14, 24, 28, 36]",Ҹ
"[-2, 26, 31]",ҹ
"[-2, 10, 21, 26, 29, 31]",Һ
"[2, 14, 21, 23, 29]",һ
"[4, 5, 16, 17, 19, 24, 31, 33]",Ҽ
"[-5, 7, 14, 23, 29]",ҽ
"[-1, 11, 19, 28, 31]",Ҿ
"[2, 14, 19, 24, 28]",ҿ
"[4, 16, 20, 23, 28]",Ӏ
"[4, 16, 20, 23, 26]",Ӂ
"[4, 23, 26]",ӂ
"[-1, 11, 16, 19, 23]",Ӄ
"[-1, 11, 23, 28, 31]",ӄ
"[-1, 11, 21, 27, 30]",Ӆ
"[-8, 4, 19, 28]",ӆ
"[-8, 28]",Ӈ
"[4, 16, 28]",ӈ
"[-3, 9, 19, 23, 26]",Ӊ
"[-3, 9, 19]",ӊ
"[2, 14, 17, 25, 26, 28, 29]",Ӌ
"[2, 14, 17, 26, 29]",ӌ
"[-7, 5, 21, 26, 29]",Ӎ
"[21, 26, 29]",ӎ
"[-5, 7, 21, 26, 29]",ӏ
"[-5, -3, 7, 9, 21, 25, 28]",Ӑ
"[-3, 9, 21, 23, 26]",ӑ
"[-3, 9, 21]",Ӓ
"[-7, 5, 21, 28, 31]",ӓ
"[-7, 28, 31]",Ӕ
"[-6, 6, 21, 24, 28]",ӕ
"[5, 17, 19, 23, 31]",Ӗ
"[2, 14, 17, 23, 31]",ӗ
"[0, 12, 16, 24, 36]",Ә
"[0, 24, 36]",ә
"[-3, 9, 12, 24, 28]",Ӛ
"[-5, 7, 9, 12, 23, 24, 28]",ӛ
"[-5, 7, 12, 23, 28]",Ӝ
"[-7, 5, 12, 21, 28]",ӝ
"[-8, 4, 12, 19, 31]",Ӟ
"[-3, 9, 19, 23, 25, 26, 28]",ӟ
"[-7, -5, 5, 7, 21, 26, 29]",Ӡ
"[2, 14, 21, 24, 29]",ӡ
"[2, 14, 17, 21, 23, 24, 29]",Ӣ
"[2, 14, 29]",ӣ
"[-4, 8, 23, 28, 35]",Ӥ
"[-4, 8, 23, 35]",ӥ
"[-4, 8, 23, 26, 35]",Ӧ
"[-3, 9, 21, 24, 36]",ӧ
"[-1, 11, 19, 26, 35]",Ө
"[0, 12, 19, 26, 35]",ө
"[0, 2, 12, 14, 19, 26, 33]",Ӫ
"[2, 14, 19, 26, 33]",ӫ
"[-10, 2, 18, 26, 33]",Ӭ
"[-10, 2, 18, 33]",ӭ
"[-5, 7, 19, 23, 24, 31]",Ӯ
"[2, 14, 17, 24, 29]",ӯ
"[0, 12, 19, 23, 24, 28]",Ӱ
"[5, 17, 21, 33]",ӱ
"[5, 17, 23, 33]",Ӳ
"[2, 14, 21, 29]",ӳ
"[2, 14, 17, 21, 23, 29]",Ӵ
"[-3, 9, 21, 24, 26, 36]",ӵ
"[5, 17, 33]",Ӷ
"[2, 14, 23, 29]",ӷ
"[-4, 8, 23, 26, 28, 35]",Ӹ
"[-1, 0, 11, 12, 19, 26, 35]",ӹ
"[2, 14, 24, 29]",Ӻ
"[0, 12, 16, 17, 24]",ӻ
"[0, 19, 26, 35]",Ӽ
"[-10, 2, 18, 24, 26, 33]",ӽ
"[2, 14, 17, 23, 24, 29]",Ӿ
"[17, 21, 24, 29]",ӿ
"[17, 21, 24]",Ԁ
"[7, 29, 33]",ԁ
"[7, 19, 29, 35]",Ԃ
"[2, 14, 21, 30, 40]",ԃ
"[6, 18, 26, 33]",Ԅ
"[6, 18, 24, 33]",ԅ
"[0, 12, 19, 28, 31, 35, 36]",Ԇ
"[12, 24, 34, 40]",ԇ
"[5, 17, 24, 33, 43]",Ԉ
"[5, 17, 26, 33, 41]",ԉ
"[5, 17, 29, 33, 38]",Ԋ
"[12, 24, 26, 31, 41]",ԋ
"[12, 24, 28, 36, 43]",Ԍ
"[14, 26, 31, 41]",ԍ
"[12, 24, 28, 31, 43]",Ԏ
"[31, 41]",ԏ
"[2, 14, 23, 31, 41]",Ԑ
"[0, 7, 12, 19, 28, 36]",ԑ
"[7, 19, 23, 29, 31, 33, 35]",Ԓ
"[12, 24, 26, 28, 31, 36, 41, 43]",ԓ
"[5, 17, 23]",Ԕ
"[7, 19, 29, 31, 33, 35]",ԕ
"[0, 4, 12, 16, 24, 31, 36, 40]",Ԗ
"[19, 23, 29, 33]",ԗ
"[0, 7, 12, 19, 28, 31, 35, 36]",Ԙ
"[7, 19, 24, 26, 31, 40, 41]",ԙ
"[0, 12, 17, 26, 29]",Ԛ
"[0, 12, 17, 24, 33]",ԛ
"[0, 24, 33]",Ԝ
"[-5, 7, 17, 23, 31]",ԝ
"[-5, 7, 16, 22, 25]",Ԟ
"[0, 12, 16, 17, 24, 31, 33]",ԟ
"[-5, 7, 21, 24, 29]",Ԡ
"[-5, 24, 29]",ԡ
"[-5, 7, 19, 23, 24, 28, 29]",Ԣ
"[-5, 23, 28]",ԣ
"[17, 24, 33]",Ԥ
"[17, 26, 35]",ԥ
[17],Ԧ
"[16, 17, 24, 33]",ԧ
"[16, 24, 33]",Ԩ
"[14, 18, 24]",ԩ
"[14, 19, 23]",Ԫ
"[18, 21, 24]",ԫ
"[19, 24, 28]",Ԭ
"[0, 7, 12, 16, 19, 23, 24, 28]",ԭ
"[0, 12, 17]",Ԯ
"[0, 12, 16, 17, 24, 31]",ԯ
"[17, 24, 26, 33, 35]",԰
"[24, 33]",Ա
"[-5, 7, 21]",Բ
"[-5, 0, 7, 12, 16, 19, 23, 24, 28]",Գ
"[12, 17, 24, 33]",Դ
[12],Ե
"[17, 26]",Զ
"[-5, 7, 11, 19, 28]",Է
"[7, 11]",Ը
"[0, 19, 28]",Թ
"[0, 21, 29]",Ժ
"[-5, 7, 12]",Ի
"[7, 11, 17, 19, 26, 28]",Լ
"[-5, 17, 26]",Խ
[-12],Ծ
"[0, 12, 26, 29]",Կ
"[0, 12, 28, 31]",Հ
"[0, 12, 29, 33]",Ձ
"[12, 29, 33]",Ղ
"[-5, 7, 19, 28, 31]",Ճ
"[7, 16]",Մ
"[0, 26, 29]",Յ
"[19, 28]",Ն
"[-5, 7, 16, 19, 23, 24]",Շ
"[0, 7, 11, 12, 16, 24]",Ո
"[0, 12, 26, 28, 29, 31]",Չ
"[-5, 28, 31]",Պ
"[-5, 7, 17, 19, 28]",Ջ
"[-5, 19, 26]",Ռ
"[7, 14, 17, 19, 23]",Ս
"[-7, 21, 24]",Վ
"[0, 14, 17]",Տ
"[12, 16, 19]",Ր
"[2, 10, 17, 22]",Ց
"[-3, 12, 17, 24]",Ւ
"[-3, 5, 12, 16]",Փ
"[-2, 5, 10, 14]",Ք
"[-5, 7, 10, 19]",Օ
"[-5, 7, 10, 17]",Ֆ
"[-3, 9, 12, 21]",՗
"[-3, 9, 12, 19]",՘
"[-5, 7, 14, 22]",ՙ
"[-5, 7, 14, 21]",՚
"[-2, 5, 14, 22]",՛
"[2, 9, 16, 17]",՜
"[2, 14, 29, 31, 35]",՝
"[11, 23, 24, 31, 40]",՞
"[2, 14, 29, 35]",՟
"[4, 31, 43]",ՠ
"[5, 33, 41]",ա
"[0, 11, 16, 19]",բ
"[-3, 4, 7, 12]",գ
"[-5, 7, 14, 17]",դ
"[2, 9, 12, 18]",ե
"[2, 4, 12, 19]",զ
"[2, 4, 6, 12, 19, 21]",է
"[7, 14, 17, 19]",ը
"[11, 12, 14, 16, 19, 20]",թ
"[11, 14, 16, 20]",ժ
"[9, 12, 16, 21]",ի
"[9, 14, 17, 21]",լ
"[8, 9, 14, 17, 21, 22]",խ
"[8, 14, 17, 22]",ծ
"[9, 12, 16]",կ
"[6, 9, 12, 16]",հ
"[6, 9, 12]",ձ
"[2, 5, 12, 14]",ղ
"[2, 5, 12, 14, 16]",ճ
"[2, 5, 12, 16]",մ
"[0, 7, 12, 16, 21]",յ
"[-3, 6, 12, 16]",ն
"[-3, 6, 9, 12, 16]",շ
"[-3, 6, 9, 12]",ո
"[-5, 5, 7, 11, 14, 16]",չ
"[0, 11, 12, 16, 19]",պ
"[0, 9, 10, 12, 16, 17, 19]",ջ
"[-5, 7, 11, 12, 14, 16]",ռ
"[-5, -1, 7, 14, 17, 19]",ս
"[-7, 5, 17, 21]",վ
"[-5, 7, 17, 19]",տ
"[-12, 0, 19]",ր
"[-12, 0, 17, 19, 26]",ց
"[-12, 0, 19, 28]",ւ
"[0, 12, 14, 19, 29]",փ
"[0, 12, 16, 19, 31]",ք
"[-1, 11, 14, 19, 31]",օ
"[-1, 11, 14, 19, 29]",ֆ
"[-12, 0, 12, 16, 19, 24]",և
"[0, 12, 14, 24, 29]",ֈ
"[0, 12, 16, 24, 28]",։
"[0, 12, 17, 24, 28]",֊
"[-8, 4, 12, 24, 31]",֋
"[-10, -8, 2, 4, 14, 23, 29, 31]",֌
"[-10, 2, 14, 23, 29]",֍
"[14, 19, 23, 29]",֎
"[16, 31]",֏
"[12, 28]",֐
"[-5, 2, 7, 12]",֑
"[-7, 0, 9, 14]",֒
"[-8, 0, 12]",֓
"[-10, 2, 12, 17]",֔
"[-10, 2, 11, 17]",֕
"[-12, 4, 12, 16]",֖
"[0, 5, 9, 14]",֗
"[-1, 5, 7, 14]",֘
"[-5, 2, 11, 14]",֙
"[-12, 0, 12, 16]",֚
"[2, 5, 9, 14]",֛
"[-12, 4, 7]",֜
"[-7, 2, 5, 9]",֝
"[-10, 2, 5, 11]",֞
"[-8, -5, 7, 16]",֟
"[-7, -3, 5, 14]",֠
"[-5, -1, 2, 14]",֡
"[0, 19, 24]",֢
"[0, 12, 17, 19, 26]",֣
"[-12, 0, 16, 24, 31]",֤
"[-5, 7, 14, 19, 23, 26, 29, 31]",֥
"[-12, 0, 12, 19, 24, 28]",֦
"[0, 19, 26]",֧
"[0, 12, 16, 24, 28, 31]",֨
"[-12, 0, 12, 29, 33]",֩
"[-12, 0, 12, 28, 31]",֪
"[-5, 7, 28, 31]",֫
"[-5, 7, 26, 29]",֬
"[-5, 7, 24, 28]",֭
"[-5, 7, 23, 31]",֮
"[-12, 0, 12, 26, 28, 29, 31]",֯
"[-12, 0, 12, 26, 29]",ְ
"[-12, 0, 12]",ֱ
"[-12, 0, 12, 24, 28]",ֲ
"[-5, 7, 21, 24]",ֳ
"[-5, 7, 19, 21, 23, 24]",ִ
"[-5, 7, 21, 23, 24, 26]",ֵ
"[-8, -7, 4, 5, 19, 21, 24, 26]",ֶ
"[-5, 7, 17, 26]",ַ
"[-5, 7, 23, 24, 26, 28]",ָ
"[-8, -7, 5, 21, 24, 26]",ֹ
"[-7, 24, 26]",ֺ
"[-12, 0, 12, 19, 24, 26, 28, 29]",ֻ
